id,default,idade,sexo,dependentes,escolaridade,estado_civil,salario_anual,tipo_cartao,meses_de_relacionamento,qtd_produtos,iteracoes_12m,meses_inativo_12m,limite_credito,valor_transacoes_12m,qtd_transacoes_12m
714142158,0,59,F,0,mestrado,casado,menos que $40K,blue,48,2,1,2,"2.120,03","3.882,02",92
715390608,0,45,F,5,mestrado,casado,menos que $40K,blue,39,5,2,3,"2.867,88","5.311,21",81
715243458,0,45,F,2,mestrado,solteiro,$40K - $60K,blue,36,5,1,3,"2.293,02","5.047,77",94
715418508,0,51,M,1,sem educacao formal,solteiro,$120K +,blue,36,2,3,1,"8.671,99","4.399,73",72
721167783,0,54,M,4,ensino medio,solteiro,$80K - $120K,blue,39,1,3,3,"7.773,44","4.272,43",69
715515333,0,51,M,3,mestrado,casado,$120K +,blue,42,2,3,1,"7.932,76","4.024,23",92
817337958,0,48,F,5,doutorado,casado,menos que $40K,blue,33,2,3,1,"5.814,15","3.796,14",74
788132208,0,53,F,2,mestrado,casado,$40K - $60K,blue,38,3,1,2,"1.989,47","5.070,03",70
812653383,0,55,F,1,graduacao,solteiro,$40K - $60K,blue,50,3,3,3,"1.843,03","4.729,60",92
717114708,0,34,F,0,mestrado,casado,$40K - $60K,blue,26,3,2,3,"2.991,55","4.414,46",77
767388783,0,43,M,3,ensino medio,casado,$60K - $80K,blue,36,3,1,3,"9.560,93","4.601,71",66
778378983,1,54,F,1,mestrado,solteiro,menos que $40K,blue,34,5,2,2,"2.939,25","2.476,34",42
719971458,0,49,M,5,mestrado,solteiro,$80K - $120K,blue,41,2,2,3,"5.275,37","4.213,54",74
721001883,0,41,M,3,sem educacao formal,casado,$60K - $80K,blue,30,3,2,1,"1.950,36","3.357,01",47
718535733,0,40,F,1,sem educacao formal,divorciado,menos que $40K,blue,25,3,1,3,"3.758,99","4.928,33",79
709253433,0,50,F,2,sem educacao formal,casado,$40K - $60K,blue,41,2,2,1,"10.946,99","2.448,97",58
719797758,0,56,F,1,ensino medio,solteiro,menos que $40K,blue,36,3,1,1,"3.422,92","4.922,77",84
789420933,0,39,F,2,sem educacao formal,casado,menos que $40K,blue,30,3,3,1,"3.108,28","4.130,72",87
709850508,1,33,F,2,mestrado,casado,menos que $40K,blue,20,3,5,2,"3.202,28","2.917,64",37
715335558,0,43,F,5,sem educacao formal,solteiro,menos que $40K,blue,36,2,2,1,"1.855,02","4.191,05",81
711516783,0,47,F,4,sem educacao formal,casado,$40K - $60K,blue,36,2,1,1,"2.155,87","5.441,13",91
798917883,0,42,F,4,graduacao,solteiro,menos que $40K,blue,36,2,2,3,"4.150,89","4.620,39",76
721525758,0,45,M,5,doutorado,casado,$80K - $120K,blue,35,2,2,2,"2.226,85","4.928,21",77
716249508,0,48,F,5,ensino medio,casado,$40K - $60K,blue,36,3,1,2,"1.610,55","4.243,14",85
712448658,1,52,F,1,ensino medio,solteiro,menos que $40K,blue,36,3,2,3,"1.795,70","2.281,21",55
719964933,0,50,F,5,mestrado,solteiro,menos que $40K,blue,41,3,2,2,"1.438,21","4.550,19",78
719857008,0,37,F,1,mestrado,solteiro,$40K - $60K,blue,36,3,1,3,"2.886,83","4.531,37",81
758340108,0,39,F,2,mestrado,solteiro,menos que $40K,silver,29,3,2,3,"10.024,63","3.906,63",78
708276183,1,52,F,3,doutorado,casado,menos que $40K,blue,45,2,1,4,"1.760,66","1.554,66",35
716481408,0,38,F,2,mestrado,solteiro,menos que $40K,blue,36,3,1,1,"1.461,11","4.769,33",76
720590058,1,51,F,1,mestrado,solteiro,$40K - $60K,blue,36,3,3,3,"8.840,69","2.839,55",47
789347133,0,38,F,2,doutorado,casado,$40K - $60K,blue,28,2,1,1,"4.468,79","4.690,27",79
717748608,1,35,F,4,ensino medio,casado,menos que $40K,blue,24,3,4,2,"1.555,69","2.252,55",51
716694108,1,42,M,4,sem educacao formal,casado,$120K +,blue,34,2,3,3,"5.195,45","2.682,55",48
719372583,0,57,M,3,mestrado,solteiro,$120K +,blue,36,2,1,2,"17.268,82","4.077,66",90
751350558,0,57,F,1,ensino medio,casado,menos que $40K,blue,50,3,2,2,"1.609,79","4.770,60",85
715123983,0,43,F,1,graduacao,solteiro,menos que $40K,blue,36,3,2,2,"3.342,47","5.848,16",81
709250508,0,63,M,1,sem educacao formal,solteiro,menos que $40K,blue,56,3,2,1,"6.973,72","4.877,30",88
716754783,1,43,M,4,ensino medio,casado,$120K +,blue,30,3,3,2,"17.228,52","2.229,05",44
719025333,0,48,M,2,doutorado,casado,$40K - $60K,blue,42,3,0,2,"1.898,11","3.513,32",59
718566858,0,46,F,2,graduacao,solteiro,menos que $40K,blue,36,3,2,2,"1.438,11","5.005,09",79
818729208,0,52,M,3,mestrado,casado,$60K - $80K,blue,47,3,3,3,"8.185,29","4.525,81",77
709068183,0,53,M,4,graduacao,solteiro,$60K - $80K,blue,42,3,3,3,"3.096,58","4.709,38",87
715358283,0,57,F,2,sem educacao formal,casado,menos que $40K,blue,46,2,2,3,"2.129,97","4.509,94",73
710966433,0,50,F,3,sem educacao formal,casado,menos que $40K,blue,36,3,2,2,"2.615,09","3.785,09",67
708575058,1,46,F,3,sem educacao formal,divorciado,$40K - $60K,blue,39,2,2,3,"3.157,42","3.300,14",58
713929533,1,36,F,3,graduacao,casado,menos que $40K,blue,36,2,2,2,"1.707,11","2.060,58",52
714087258,0,49,F,1,sem educacao formal,divorciado,menos que $40K,blue,36,2,2,3,"1.838,74","5.156,89",72
756383283,0,38,F,3,graduacao,casado,menos que $40K,blue,31,3,3,1,"5.523,98","4.170,66",80
720766908,1,40,F,2,sem educacao formal,solteiro,menos que $40K,blue,28,2,2,2,"3.021,51","2.814,09",37
720027258,0,53,F,2,ensino medio,solteiro,menos que $40K,blue,40,3,3,1,"1.438,25","4.978,08",73
807604233,0,54,M,3,mestrado,casado,$80K - $120K,blue,49,2,3,3,"11.114,25","5.044,07",81
801786483,0,51,M,0,ensino medio,solteiro,$80K - $120K,blue,45,3,3,2,"10.648,89","4.930,08",89
789138258,0,45,F,3,ensino medio,solteiro,menos que $40K,blue,34,2,2,3,"2.976,96","4.799,98",83
805524708,1,52,F,3,ensino medio,divorciado,menos que $40K,blue,47,3,1,3,"6.629,83","2.599,68",50
771735933,0,48,M,2,ensino medio,casado,$80K - $120K,blue,36,2,1,1,"10.761,57","4.731,97",82
789917208,0,40,F,4,ensino medio,casado,menos que $40K,blue,31,2,3,3,"1.968,97","5.087,34",69
779608083,0,55,M,2,doutorado,solteiro,menos que $40K,blue,44,2,2,2,"3.897,91","3.681,03",62
774675933,0,40,M,3,graduacao,divorciado,$80K - $120K,silver,34,2,3,1,"34.516,72","3.510,67",62
716741508,0,33,F,3,ensino medio,casado,menos que $40K,blue,21,2,3,1,"2.831,56","4.460,64",65
718116933,0,53,F,3,mestrado,solteiro,menos que $40K,blue,36,2,1,3,"1.438,08","4.704,75",79
720513333,0,46,M,3,ensino medio,solteiro,$80K - $120K,blue,39,2,3,1,"21.350,42","4.878,81",78
719512983,1,47,F,4,mestrado,solteiro,menos que $40K,blue,39,3,6,3,"1.438,09","2.295,57",51
779397183,0,42,F,2,mestrado,solteiro,menos que $40K,blue,31,2,1,1,"3.659,13","4.068,99",61
714671658,0,38,F,5,mestrado,casado,menos que $40K,blue,31,2,2,5,"2.153,03","4.268,58",85
779218233,0,47,F,5,doutorado,solteiro,menos que $40K,blue,37,2,3,3,"9.430,36","4.115,81",75
713456583,0,45,M,2,ensino medio,casado,$80K - $120K,silver,37,3,2,2,"34.516,85","3.247,88",70
790221633,0,44,F,4,mestrado,solteiro,$40K - $60K,blue,38,3,3,3,"3.897,50","4.627,97",77
721299483,0,47,M,3,mestrado,solteiro,$80K - $120K,blue,32,2,1,1,"11.671,84","4.168,57",71
783573408,0,42,F,4,graduacao,solteiro,$40K - $60K,blue,36,3,2,1,"2.575,20","5.267,76",83
709641933,0,42,F,3,mestrado,casado,$40K - $60K,blue,36,3,2,1,"3.433,71","4.504,78",84
718755483,0,44,M,2,ensino medio,casado,$60K - $80K,blue,36,3,1,2,"7.317,82","5.082,07",86
720914358,0,46,F,3,mestrado,casado,menos que $40K,blue,36,3,3,2,"4.416,65","4.894,32",84
719898108,0,57,F,2,doutorado,casado,$40K - $60K,blue,41,2,3,3,"3.667,93","5.322,95",79
780338733,0,50,F,2,mestrado,casado,menos que $40K,blue,37,2,2,1,"1.438,71","5.102,76",83
821356083,0,54,F,3,sem educacao formal,casado,$40K - $60K,blue,49,3,3,1,"1.626,96","4.830,63",87
793428408,0,50,F,3,sem educacao formal,casado,menos que $40K,blue,44,2,1,2,"1.596,66","5.235,23",76
719075883,0,38,F,3,ensino medio,casado,$40K - $60K,blue,27,2,3,3,"2.363,43","3.904,57",66
714986583,0,55,F,4,sem educacao formal,solteiro,menos que $40K,blue,46,3,2,2,"4.978,51","5.025,94",62
753233733,0,38,M,1,mestrado,solteiro,$80K - $120K,blue,29,3,3,3,"2.155,98","3.781,00",61
806914158,1,38,F,4,mestrado,casado,$40K - $60K,blue,33,4,1,3,"4.047,94","2.134,54",34
789191358,0,55,M,4,mestrado,solteiro,$80K - $120K,blue,44,2,2,3,"1.854,17","4.035,69",80
772111083,0,50,M,1,ensino medio,casado,$80K - $120K,blue,39,3,2,3,"5.384,37","4.338,24",75
714961383,0,48,F,3,sem educacao formal,solteiro,menos que $40K,blue,36,3,3,3,"1.438,11","4.182,25",81
817288458,0,33,F,2,mestrado,solteiro,menos que $40K,blue,19,3,3,2,"5.141,97","5.859,15",82
719163108,0,44,M,3,mestrado,casado,$120K +,blue,31,2,3,2,"3.977,81","4.076,77",62
713922183,0,52,M,2,sem educacao formal,solteiro,$120K +,blue,36,3,1,2,"2.507,80","4.461,69",73
827953683,0,41,M,2,mestrado,casado,$60K - $80K,blue,37,1,1,2,"3.786,87","5.369,24",75
789678483,0,50,F,2,ensino medio,casado,menos que $40K,silver,37,1,2,3,"13.384,89","4.773,85",77
793630083,1,39,M,2,ensino medio,solteiro,$120K +,blue,33,1,4,3,"1.726,11","1.804,80",34
756306183,0,42,F,1,graduacao,casado,menos que $40K,blue,35,2,3,1,"2.873,50","4.897,28",71
736893108,0,33,F,2,doutorado,solteiro,menos que $40K,blue,26,2,2,3,"1.438,69","4.196,34",87
712900308,1,44,F,2,graduacao,solteiro,menos que $40K,blue,34,4,3,3,"1.751,58","2.078,55",37
798045708,0,42,F,5,mestrado,casado,$40K - $60K,blue,36,2,1,1,"7.434,33","4.182,13",76
712111608,0,59,F,2,doutorado,solteiro,menos que $40K,blue,54,1,3,1,"1.438,99","4.919,96",72
780660183,1,43,F,4,ensino medio,divorciado,menos que $40K,blue,32,2,2,3,"8.203,55","2.613,59",46
720761208,1,59,M,1,graduacao,solteiro,$120K +,blue,47,2,2,4,"4.789,96","2.496,48",41
788794758,1,46,M,4,mestrado,solteiro,$40K - $60K,blue,28,2,4,2,"2.979,78","2.061,52",38
711150333,1,40,F,3,mestrado,solteiro,menos que $40K,blue,31,5,2,3,"2.391,93","2.857,56",40
714418158,0,63,F,0,sem educacao formal,solteiro,menos que $40K,blue,56,2,2,2,"7.264,43","3.527,89",69
717231558,0,49,F,4,mestrado,casado,menos que $40K,blue,43,2,2,2,"3.002,53","4.851,27",74
711589758,0,42,M,5,ensino medio,casado,$60K - $80K,blue,32,1,2,2,"4.162,57","3.967,16",75
715516458,1,42,F,1,ensino medio,casado,$40K - $60K,blue,36,5,2,3,"2.705,49","2.602,59",43
714998508,0,53,M,3,sem educacao formal,casado,$120K +,blue,36,2,0,2,"3.742,92","5.326,06",62
713328108,0,60,F,1,graduacao,casado,menos que $40K,blue,36,2,2,2,"1.671,71","5.189,69",79
716229108,0,55,F,3,graduacao,divorciado,menos que $40K,blue,46,2,3,3,"3.282,56","4.674,10",84
820925433,0,50,F,2,doutorado,solteiro,menos que $40K,blue,45,2,2,3,"1.529,15","4.751,15",81
816129258,0,34,F,2,doutorado,solteiro,menos que $40K,blue,29,2,3,3,"2.509,70","4.837,63",74
717385083,0,46,M,3,ensino medio,casado,$120K +,blue,35,2,3,2,"4.916,05","4.813,36",87
708652908,0,47,F,5,sem educacao formal,casado,menos que $40K,blue,36,1,1,6,"2.291,77","4.498,22",81
715644633,0,42,F,3,mestrado,solteiro,$40K - $60K,blue,34,1,1,2,"1.528,43","5.212,68",88
714600258,0,45,M,2,doutorado,casado,$60K - $80K,blue,36,1,2,2,"5.945,62","3.645,18",70
823566408,0,44,F,3,mestrado,casado,menos que $40K,blue,40,2,1,2,"1.438,51","4.625,35",93
708307533,0,42,M,2,sem educacao formal,casado,$60K - $80K,blue,30,1,3,2,"3.086,09","4.129,72",81
820085808,0,54,F,3,mestrado,casado,menos que $40K,blue,49,1,2,1,"2.598,08","4.692,09",86
716685033,0,38,F,1,ensino medio,casado,$40K - $60K,blue,19,1,2,1,"5.559,71","5.344,62",82
713063958,0,51,M,1,mestrado,solteiro,$80K - $120K,blue,39,1,3,1,"7.562,60","5.010,95",85
708371733,0,41,F,3,ensino medio,casado,menos que $40K,blue,15,1,2,1,"4.662,27","4.931,37",81
780277458,0,52,F,2,mestrado,solteiro,menos que $40K,blue,38,2,3,2,"2.904,39","4.503,35",89
712968708,0,55,F,1,ensino medio,solteiro,$40K - $60K,blue,47,2,1,3,"2.343,35","5.167,22",78
721444758,0,47,F,2,graduacao,casado,menos que $40K,blue,36,1,3,3,"2.780,34","4.980,40",78
711448983,1,47,F,2,mestrado,casado,menos que $40K,blue,34,2,2,2,"2.234,65","2.313,44",37
712664658,1,35,F,1,mestrado,solteiro,menos que $40K,blue,30,2,2,2,"1.649,79","2.549,43",54
713726958,1,40,F,3,doutorado,casado,menos que $40K,blue,21,5,2,2,"1.728,23","2.191,03",38
716009883,0,41,F,1,mestrado,solteiro,$40K - $60K,blue,28,1,1,3,"8.482,89","4.245,09",74
712715208,1,52,M,1,ensino medio,solteiro,$80K - $120K,blue,44,1,2,3,"3.770,36","2.387,46",51
716273133,0,41,F,3,mestrado,casado,menos que $40K,blue,36,2,3,2,"1.593,59","4.853,61",78
709927458,0,38,M,3,mestrado,solteiro,$40K - $60K,blue,20,1,3,3,"10.486,32","4.042,30",77
715162608,1,48,F,2,mestrado,solteiro,menos que $40K,blue,41,4,3,2,"2.168,72","2.499,87",38
788719533,0,53,M,4,doutorado,casado,$80K - $120K,blue,34,1,3,2,"13.679,07","4.060,80",61
715566408,0,45,F,3,doutorado,casado,menos que $40K,blue,36,1,2,2,"2.143,36","4.404,32",77
717359208,0,57,F,0,graduacao,casado,menos que $40K,blue,47,2,1,3,"4.945,78","4.037,38",72
721410858,0,54,F,4,ensino medio,solteiro,menos que $40K,blue,36,1,0,3,"1.921,47","4.512,12",90
779420583,0,45,F,4,mestrado,solteiro,menos que $40K,blue,33,2,3,1,"3.001,04","4.662,00",70
714222183,0,38,F,3,mestrado,solteiro,$40K - $60K,blue,36,1,1,1,"2.132,76","4.874,64",78
709079883,1,45,F,4,doutorado,casado,menos que $40K,blue,36,5,3,3,"1.663,77","2.729,52",38
713782608,0,46,F,4,mestrado,solteiro,$40K - $60K,blue,36,1,1,3,"2.652,09","5.329,16",83
720236433,0,41,M,4,graduacao,casado,$80K - $120K,blue,22,1,3,2,"5.037,90","4.379,43",67
708341958,0,31,F,1,graduacao,divorciado,menos que $40K,blue,21,2,3,2,"2.061,45","4.480,98",86
780360558,0,33,F,1,mestrado,casado,menos que $40K,blue,20,2,2,2,"1.507,84","4.698,66",87
715012833,0,46,F,1,ensino medio,casado,menos que $40K,blue,36,1,3,3,"3.073,81","4.858,51",77
719843958,0,46,M,2,mestrado,casado,$120K +,blue,34,2,3,3,"1.754,20","4.874,52",79
767197983,0,52,F,2,ensino medio,solteiro,menos que $40K,blue,45,1,1,1,"4.209,96","5.938,75",83
711874833,0,45,M,3,graduacao,divorciado,$40K - $60K,blue,37,1,2,3,"2.449,58","5.497,56",88
714930333,1,39,M,3,graduacao,casado,$80K - $120K,blue,30,2,3,3,"4.618,66","2.476,80",49
720989133,0,41,F,2,graduacao,casado,menos que $40K,blue,36,2,2,1,"1.654,22","4.596,77",82
720893958,0,49,F,4,sem educacao formal,solteiro,menos que $40K,blue,36,1,3,3,"1.544,59","4.215,38",53
769709058,0,60,M,1,sem educacao formal,solteiro,$60K - $80K,blue,54,1,1,2,"3.618,96","4.228,90",63
711005583,0,37,M,3,ensino medio,solteiro,$80K - $120K,blue,24,1,3,2,"3.437,62","5.110,20",76
826548708,0,50,M,2,mestrado,solteiro,$80K - $120K,blue,46,2,2,3,"5.965,19","4.637,78",91
711093408,0,46,F,2,doutorado,casado,menos que $40K,blue,33,2,1,3,"2.644,58","4.815,14",83
712831908,0,59,F,1,graduacao,casado,$40K - $60K,blue,49,2,1,2,"3.481,12","4.556,92",81
714181008,0,35,F,0,mestrado,casado,menos que $40K,blue,36,1,2,2,"3.019,20","4.509,73",71
772346358,0,52,F,3,sem educacao formal,solteiro,menos que $40K,blue,41,2,2,1,"1.801,02","5.047,58",79
717489033,1,27,F,0,ensino medio,solteiro,menos que $40K,blue,18,6,4,1,"1.438,20","2.641,79",40
710969433,0,41,F,1,sem educacao formal,casado,menos que $40K,blue,31,2,2,2,"2.909,92","4.230,77",68
715807383,0,45,F,4,doutorado,solteiro,$40K - $60K,blue,36,1,3,3,"4.688,64","5.248,12",89
711807333,0,37,F,2,graduacao,solteiro,menos que $40K,blue,26,1,2,1,"1.438,60","3.948,33",84
714424533,1,41,F,4,mestrado,casado,menos que $40K,blue,36,6,2,2,"1.655,25","2.156,05",37
779536233,0,47,F,4,mestrado,divorciado,$40K - $60K,blue,30,1,1,1,"1.438,82","4.669,24",83
779890833,0,51,F,2,ensino medio,divorciado,menos que $40K,blue,36,2,1,1,"1.438,57","4.866,26",65
779837808,0,53,F,2,ensino medio,casado,$40K - $60K,blue,37,1,3,4,"5.182,06","5.012,61",85
713748708,1,46,F,3,mestrado,solteiro,menos que $40K,blue,37,1,4,2,"1.438,36","1.757,98",44
709123908,0,43,F,2,mestrado,casado,$40K - $60K,blue,36,2,2,3,"4.287,22","4.874,88",82
743800833,0,53,F,3,graduacao,casado,$40K - $60K,blue,46,2,1,1,"2.304,00","4.505,10",85
794054058,0,50,F,2,mestrado,solteiro,menos que $40K,blue,44,1,1,1,"2.765,23","4.010,73",59
815789883,0,46,F,3,graduacao,solteiro,menos que $40K,blue,41,1,2,3,"2.485,81","4.728,97",81
712177908,0,50,F,4,graduacao,solteiro,menos que $40K,blue,36,1,1,3,"2.446,93","4.310,67",75
793379058,0,48,F,3,mestrado,solteiro,menos que $40K,blue,42,2,1,2,"2.214,99","5.084,37",82
712974558,0,56,F,2,graduacao,solteiro,menos que $40K,blue,43,1,1,3,"5.254,50","4.546,40",89
717409533,1,36,F,2,doutorado,solteiro,menos que $40K,blue,26,1,3,2,"1.821,97","2.824,50",43
712200033,0,44,F,4,ensino medio,solteiro,menos que $40K,blue,36,1,3,3,"3.024,01","4.983,36",78
802795608,0,54,F,2,ensino medio,solteiro,menos que $40K,blue,48,1,2,3,"1.517,16","4.981,12",82
787452333,1,39,F,1,ensino medio,casado,menos que $40K,blue,25,2,1,2,"2.024,37","2.870,98",36
709520058,1,53,M,5,sem educacao formal,casado,$120K +,blue,38,4,2,2,"19.138,02","2.028,89",43
819690933,0,56,M,1,mestrado,solteiro,$80K - $120K,blue,51,2,1,3,"16.835,11","4.059,80",80
711800658,1,42,F,3,ensino medio,solteiro,menos que $40K,blue,36,2,3,3,"2.145,50","2.465,28",42
717722958,0,43,M,3,sem educacao formal,casado,$80K - $120K,blue,36,1,2,3,"4.654,68","4.277,86",71
712279683,1,44,M,3,mestrado,casado,$60K - $80K,blue,36,2,3,3,"9.114,38","2.740,62",52
716606733,0,33,F,1,mestrado,solteiro,$40K - $60K,blue,18,2,3,2,"3.043,92","4.833,53",85
716060358,0,53,F,2,mestrado,casado,$40K - $60K,blue,45,2,2,2,"4.621,12","4.952,87",82
709158333,0,44,M,4,mestrado,solteiro,$60K - $80K,blue,28,2,1,2,"2.758,78","4.244,85",96
721113333,0,54,F,0,mestrado,casado,menos que $40K,blue,36,1,3,2,"1.740,97","4.751,69",93
712855683,0,50,F,2,doutorado,casado,menos que $40K,blue,36,1,2,2,"3.350,34","4.906,45",89
715463133,0,40,M,5,ensino medio,solteiro,$120K +,blue,31,1,3,1,"34.516,21","3.699,21",64
709920258,0,41,F,3,mestrado,divorciado,$40K - $60K,blue,28,1,3,1,"9.294,98","4.531,57",73
708959583,0,47,M,2,ensino medio,casado,$60K - $80K,blue,39,1,2,2,"9.389,91","3.415,17",84
712510833,0,44,M,3,graduacao,casado,$40K - $60K,blue,30,2,3,3,"9.317,06","4.121,53",81
788502858,0,58,M,3,ensino medio,solteiro,$80K - $120K,blue,51,2,1,2,"10.021,96","4.431,68",68
721139808,0,42,F,3,mestrado,solteiro,menos que $40K,blue,36,1,1,2,"2.344,11","3.889,12",80
711375558,0,48,F,2,sem educacao formal,solteiro,$40K - $60K,blue,34,2,1,3,"3.072,90","4.540,99",78
709362033,1,52,F,1,mestrado,casado,menos que $40K,blue,42,1,3,5,"1.471,75","2.253,36",48
719860308,1,42,F,2,mestrado,casado,menos que $40K,blue,36,2,3,3,"1.438,45","2.418,47",48
714443058,1,43,F,4,graduacao,casado,menos que $40K,blue,28,5,4,2,"1.484,74","1.664,75",39
716315508,1,37,F,3,doutorado,casado,$40K - $60K,blue,36,2,5,2,"3.233,42","1.339,55",32
717651333,0,55,F,2,mestrado,solteiro,menos que $40K,blue,43,1,1,3,"1.745,47","4.562,51",67
710742408,0,53,F,2,graduacao,casado,menos que $40K,blue,43,2,3,1,"2.160,69","4.518,66",93
711968358,0,55,F,4,mestrado,solteiro,menos que $40K,blue,44,1,1,2,"2.638,68","4.153,48",77
794227308,0,56,M,2,graduacao,casado,$80K - $120K,blue,50,1,3,1,"10.214,15","4.493,41",79
719845908,0,52,F,3,sem educacao formal,solteiro,menos que $40K,blue,36,2,3,1,"3.240,10","4.803,94",83
720401658,1,53,F,3,mestrado,solteiro,menos que $40K,blue,34,5,5,3,"1.438,85","1.985,46",38
827442858,0,56,M,3,ensino medio,divorciado,$80K - $120K,blue,52,2,1,3,"8.111,46","3.719,96",69
714484008,1,49,F,4,sem educacao formal,casado,menos que $40K,blue,31,4,2,3,"1.567,99","2.138,54",41
719176308,1,43,M,3,graduacao,divorciado,$80K - $120K,blue,32,6,2,3,"7.278,58","2.120,91",43
710838108,0,45,M,2,mestrado,casado,$80K - $120K,blue,36,1,1,4,"3.081,19","4.317,33",72
713160258,0,54,F,2,mestrado,casado,menos que $40K,blue,44,1,3,2,"3.034,84","4.349,28",90
713785608,0,49,F,1,doutorado,solteiro,menos que $40K,blue,40,1,3,2,"2.960,94","4.918,02",63
789491058,0,43,F,4,mestrado,casado,menos que $40K,blue,34,2,1,3,"1.620,02","4.570,15",82
793736958,0,49,M,3,ensino medio,solteiro,$120K +,blue,43,1,1,2,"21.680,33","4.410,61",86
714202008,1,53,F,2,ensino medio,casado,menos que $40K,blue,36,6,2,3,"3.918,89","2.115,23",42
721479108,0,52,M,1,sem educacao formal,solteiro,$120K +,blue,41,1,3,1,"12.764,35","3.332,66",64
715549158,0,29,F,1,mestrado,casado,menos que $40K,blue,36,2,0,2,"1.438,21","4.769,40",84
716165508,0,51,M,2,sem educacao formal,casado,$60K - $80K,blue,40,2,1,1,"3.559,55","4.498,61",94
710630583,0,47,M,3,ensino medio,solteiro,$60K - $80K,blue,39,2,1,1,"2.843,27","3.738,87",77
709571958,0,58,F,2,mestrado,solteiro,menos que $40K,blue,47,1,2,1,"2.127,07","4.401,24",65
715904433,1,42,F,4,graduacao,casado,$40K - $60K,blue,34,1,2,3,"1.695,58","2.055,82",46
709078908,0,48,F,3,ensino medio,solteiro,menos que $40K,blue,32,1,3,2,"2.648,48","4.926,37",89
717541308,0,61,F,2,mestrado,solteiro,menos que $40K,blue,45,2,3,2,"2.602,61","4.838,46",85
714979383,0,56,M,3,mestrado,solteiro,$60K - $80K,blue,46,1,2,2,"1.891,63","5.255,17",77
711691608,1,46,F,4,mestrado,solteiro,menos que $40K,blue,36,2,3,3,"2.881,37","2.450,64",49
788930358,0,42,F,4,graduacao,solteiro,$40K - $60K,blue,28,2,2,2,"2.827,31","3.891,00",81
716351208,0,48,F,3,sem educacao formal,casado,menos que $40K,blue,38,1,2,3,"4.095,77","4.175,57",77
708266883,1,34,F,2,mestrado,solteiro,menos que $40K,blue,36,1,3,2,"1.666,95","2.312,76",35
718858683,0,42,F,1,mestrado,casado,menos que $40K,blue,36,2,2,3,"1.438,99","4.511,50",76
771617883,0,54,F,2,ensino medio,solteiro,$40K - $60K,blue,42,1,2,2,"2.205,96","4.904,39",82
718001508,0,41,F,3,mestrado,casado,menos que $40K,blue,29,1,2,1,"2.890,50","4.377,90",84
711722808,1,51,F,4,mestrado,solteiro,menos que $40K,blue,44,5,3,3,"1.483,63","2.520,16",40
772661808,0,56,M,3,mestrado,casado,$120K +,blue,46,2,2,1,"7.234,67","5.051,70",83
713382558,0,57,F,3,graduacao,solteiro,menos que $40K,blue,42,1,2,1,"2.063,97","4.304,51",81
717596883,0,58,F,0,mestrado,solteiro,$40K - $60K,blue,39,4,2,3,"5.530,04","5.270,67",78
824763783,0,59,F,0,graduacao,solteiro,menos que $40K,blue,55,2,3,2,"2.645,73","4.251,93",76
780265458,0,56,F,2,sem educacao formal,solteiro,menos que $40K,blue,42,4,2,2,"3.495,44","4.466,18",85
712171158,0,42,F,2,ensino medio,casado,menos que $40K,blue,30,6,1,1,"3.124,84","4.986,46",79
787339158,1,56,M,1,mestrado,casado,$80K - $120K,blue,50,3,3,6,"8.688,40","2.361,69",41
714848958,1,47,F,2,mestrado,solteiro,menos que $40K,gold,37,6,1,2,"15.109,98","2.315,31",43
714987633,0,42,M,3,mestrado,casado,$60K - $80K,blue,36,2,3,2,"4.953,47","4.026,23",53
717684858,0,50,M,3,sem educacao formal,solteiro,$120K +,blue,38,6,3,3,"22.304,86","5.002,85",60
767376483,0,27,F,1,graduacao,casado,menos que $40K,blue,20,5,3,3,"1.893,26","5.176,73",91
709901058,0,38,M,1,ensino medio,solteiro,$40K - $60K,blue,30,2,1,2,"2.232,70","4.185,18",80
823149483,0,52,F,1,doutorado,solteiro,$40K - $60K,blue,48,1,3,5,"1.766,44","4.643,99",76
